Date,Open,High,Low,Close,Volume
2005-05-13,1810,1820,1715,1805,130955.0
2005-05-16,1780,1825,1745,1800,110085.0
2005-05-17,1850,1910,1820,1840,90451.0
2005-05-18,1815,1895,1790,1880,46763.0
2005-05-19,1920,1930,1880,1900,55097.0
2005-05-20,1880,1940,1880,1915,30725.0
2005-05-23,1900,1940,1900,1940,72495.0
2005-05-24,1965,2000,1920,1980,65061.0
2005-05-25,2120,2275,2095,2165,1026966.0
2005-05-26,2180,2190,2075,2160,262885.0
2005-05-27,2180,2180,2100,2100,152972.0
2005-05-30,2060,2300,2050,2180,427953.0
2005-05-31,2210,2210,2110,2170,121108.0
2005-06-01,2190,2350,2100,2285,489265.0
2005-06-02,2355,2420,2290,2400,510606.0
2005-06-03,2480,2480,2345,2445,442946.0
2005-06-07,2445,2480,2365,2480,343126.0
2005-06-08,2540,2600,2350,2350,871924.0
2005-06-09,2325,2400,2305,2350,297940.0
2005-06-10,2400,2440,2295,2295,181882.0
2005-06-13,2255,2480,2255,2360,342903.0
2005-06-14,2400,2445,2160,2165,324918.0
2005-06-15,2165,2240,2160,2240,160633.0
2005-06-16,2260,2260,2190,2200,174721.0
2005-06-17,2215,2340,2185,2270,156902.0
2005-06-20,2295,2300,2210,2220,85535.0
2005-06-21,2190,2290,2170,2235,85992.0
2005-06-22,2225,2335,2225,2305,183248.0
2005-06-23,2340,2340,2290,2310,100096.0
2005-06-24,2280,2320,2245,2285,111291.0
2005-06-27,2235,2300,2210,2290,57184.0
2005-06-28,2285,2285,2220,2220,47956.0
2005-06-29,2250,2480,2250,2340,350970.0
2005-06-30,2365,2405,2340,2400,191604.0
2005-07-01,2410,2410,2350,2395,104971.0
2005-07-04,2390,2415,2375,2410,137754.0
2005-07-05,2405,2420,2390,2400,123214.0
2005-07-06,2465,2465,2355,2390,170230.0
2005-07-07,2390,2420,2360,2370,136676.0
2005-07-08,2380,2535,2375,2515,362275.0
2005-07-11,2600,2870,2525,2750,939169.0
2005-07-12,2790,2790,2595,2660,199930.0
2005-07-13,2660,2660,2560,2610,317519.0
2005-07-14,2615,2645,2570,2610,241760.0
2005-07-15,2610,2645,2550,2595,157573.0
2005-07-18,2620,2620,2500,2530,92991.0
2005-07-19,2520,2560,2490,2535,92529.0
2005-07-20,2540,2605,2475,2530,120924.0
2005-07-21,2515,2565,2455,2500,171211.0
2005-07-22,2490,2600,2300,2445,173976.0
2005-07-25,2450,2520,2440,2490,73130.0
2005-07-26,2430,2510,2430,2470,51040.0
2005-07-27,2455,2600,2455,2545,90310.0
2005-07-28,2645,2665,2560,2580,120637.0
2005-07-29,2590,2620,2510,2590,93564.0
2005-08-01,2645,2645,2570,2595,73452.0
2005-08-02,2600,2630,2550,2555,50063.0
2005-08-03,2615,2615,2500,2500,139100.0
2005-08-04,2500,2500,2365,2400,110413.0
2005-08-05,2335,2365,2260,2300,97954.0
2005-08-08,2300,2320,2225,2310,51110.0
2005-08-09,2265,2360,2265,2340,56917.0
2005-08-10,2370,2400,2330,2390,43239.0
2005-08-11,2400,2480,2375,2450,76163.0
2005-08-12,2460,2545,2420,2500,124360.0
2005-08-16,2460,2500,2440,2465,89243.0
2005-08-17,2465,2490,2405,2440,29258.0
2005-08-18,2430,2440,2335,2335,76889.0
2005-08-19,2350,2350,2250,2325,49579.0
2005-08-22,2360,2360,2320,2335,43336.0
2005-08-23,2500,2525,2420,2480,273496.0
2005-08-24,2495,2495,2420,2470,73764.0
2005-08-25,2470,2470,2400,2435,54106.0
2005-08-26,2415,2545,2415,2505,188173.0
2005-08-29,2510,2520,2360,2400,96701.0
2005-08-30,2410,2450,2360,2370,78716.0
2005-08-31,2360,2450,2360,2420,90385.0
2005-09-01,2470,2600,2470,2570,238092.0
2005-09-02,2660,2750,2620,2710,358969.0
2005-09-05,2700,2770,2665,2705,163468.0
2005-09-06,2705,2730,2660,2690,140228.0
2005-09-07,2710,2935,2700,2840,469163.0
2005-09-08,2850,2900,2760,2800,436960.0
2005-09-09,2790,2815,2740,2770,211724.0
2005-09-12,2770,2820,2720,2725,145645.0
2005-09-13,2725,2745,2650,2700,134152.0
2005-09-14,2660,2795,2640,2740,229499.0
2005-09-15,2760,2815,2700,2780,182209.0
2005-09-16,2815,2850,2750,2850,174150.0
2005-09-20,2820,2880,2810,2845,117797.0
2005-09-21,2880,2920,2825,2845,194811.0
2005-09-22,2860,3095,2840,3015,408481.0
2005-09-23,3015,3225,2915,3050,574145.0
2005-09-26,3030,3210,3015,3180,300546.0
2005-09-27,3150,3275,3110,3275,475434.0
2005-09-28,3340,3345,3200,3250,436154.0
2005-09-29,3270,3315,3125,3170,287891.0
2005-09-30,3140,3235,3090,3100,182009.0
2005-10-04,3115,3380,3110,3375,313035.0
2005-10-05,3600,3645,3445,3480,762177.0
2005-10-06,3480,3545,3360,3530,289753.0
2005-10-07,3560,3580,3440,3510,228101.0
2005-10-10,3580,3735,3580,3700,244588.0
2005-10-11,3690,3730,3630,3730,198663.0
2005-10-12,3730,3795,3570,3600,223574.0
2005-10-13,3600,3650,3450,3610,181595.0
2005-10-14,3670,3670,3435,3495,176343.0
2005-10-17,3455,3570,3340,3340,192455.0
2005-10-18,3340,3430,3265,3325,134344.0
2005-10-19,3230,3300,3160,3260,173769.0
2005-10-20,3230,3670,3230,3570,527269.0
2005-10-21,3585,4070,3550,4000,1496659.0
2005-10-24,4210,4240,3850,4030,688470.0
2005-10-25,4030,4050,3855,3920,233276.0
2005-10-26,3975,4180,3925,3925,412396.0
2005-10-27,3880,4000,3765,3900,231820.0
2005-10-28,3890,3890,3670,3800,146693.0
2005-10-31,3800,3900,3740,3900,156978.0
2005-11-01,3960,4050,3875,3900,263334.0
2005-11-02,3900,3970,3815,3920,152040.0
2005-11-03,3900,3955,3815,3815,136177.0
2005-11-04,3815,3870,3795,3870,93755.0
2005-11-07,3850,4200,3815,3975,1156163.0
2005-11-08,4060,4130,3975,4010,620371.0
2005-11-09,4060,4060,3925,3945,250282.0
2005-11-10,3900,3980,3880,3980,261146.0
2005-11-11,3990,4095,3910,4020,444246.0
2005-11-14,4100,4620,4020,4600,1760555.0
2005-11-15,4505,4730,4350,4595,507538.0
2005-11-16,4690,4700,4510,4535,535015.0
2005-11-17,4535,4660,4300,4385,585558.0
2005-11-18,4400,4440,4315,4400,319502.0
2005-11-21,4420,4600,4320,4320,285715.0
2005-11-22,4365,4610,4200,4550,311474.0
2005-11-23,4500,4570,4415,4490,209770.0
2005-11-24,4425,4530,4410,4485,158463.0
2005-11-25,4560,4560,4350,4400,270397.0
2005-11-28,4400,4480,4250,4265,263819.0
2005-11-29,4250,4530,4220,4380,275966.0
2005-11-30,4400,4450,4360,4405,124442.0
2005-12-01,4420,4490,4350,4415,128247.0
2005-12-02,4430,4645,4380,4510,368262.0
2005-12-05,4530,4600,4430,4430,221713.0
2005-12-06,4380,4470,4150,4340,280199.0
2005-12-07,4250,4340,3950,3980,276055.0
2005-12-08,4050,4100,3880,3990,291495.0
2005-12-09,3910,4150,3910,4100,206012.0
2005-12-12,4025,4175,4025,4055,118115.0
2005-12-13,4060,4060,3920,3940,109350.0
2005-12-14,3940,4120,3940,4120,132565.0
2005-12-15,4160,4160,3970,4020,84224.0
2005-12-16,3850,3985,3755,3900,138487.0
2005-12-19,3810,3820,3720,3795,180620.0
2005-12-20,3750,3840,3750,3800,139437.0
2005-12-21,3780,4070,3780,3980,184070.0
2005-12-22,3950,4000,3730,3730,125476.0
2005-12-23,3660,3730,3420,3600,140580.0
2005-12-26,3550,3680,3550,3670,40623.0
2005-12-27,3670,3690,3575,3670,77285.0
2005-12-28,3550,3680,3530,3610,39069.0
2005-12-29,3600,3750,3565,3750,117059.0
2006-01-02,3750,3850,3650,3850,81372.0
2006-01-03,3850,3850,3700,3790,50188.0
2006-01-04,3855,3855,3735,3735,114322.0
2006-01-05,3710,3785,3520,3540,145137.0
2006-01-06,3470,3570,3395,3395,230166.0
2006-01-09,3430,3445,3175,3200,224992.0
2006-01-10,3250,3270,2970,3115,363878.0
2006-01-11,3145,3200,3030,3115,270388.0
2006-01-12,3115,3165,2970,2990,479580.0
2006-01-13,2960,3025,2900,2950,778286.0
2006-01-16,2975,3160,2975,3160,769998.0
2006-01-17,3190,3210,3040,3050,547486.0
2006-01-18,3020,3020,2760,2890,383533.0
2006-01-19,2870,3015,2865,2905,395339.0
2006-01-20,2865,3045,2735,2750,348015.0
2006-01-23,2415,2615,2360,2360,366577.0
2006-01-24,2400,2525,2300,2495,278233.0
2006-01-25,2495,2675,2495,2585,247583.0
2006-01-26,2545,2770,2545,2700,106848.0
2006-01-27,2730,2900,2730,2900,149305.0
2006-01-31,2900,2975,2865,2900,119932.0
2006-02-01,2810,2890,2750,2850,187641.0
2006-02-02,2800,2950,2755,2920,200318.0
2006-02-03,2830,2920,2630,2920,72116.0
2006-02-06,2820,2950,2820,2940,63050.0
2006-02-07,2940,2960,2885,2890,71316.0
2006-02-08,2860,2920,2830,2830,74927.0
2006-02-09,2955,2955,2785,2795,63477.0
2006-02-10,2765,2820,2700,2790,87799.0
2006-02-13,2760,2875,2760,2825,37751.0
2006-02-14,2825,2890,2790,2800,41846.0
2006-02-15,2810,2860,2750,2780,50398.0
2006-02-16,2750,2820,2705,2775,64285.0
2006-02-17,2775,2900,2705,2900,149640.0
2006-02-20,2900,3040,2890,3040,161220.0
2006-02-21,3050,3145,3040,3050,139001.0
2006-02-22,2990,3055,2975,3050,92375.0
2006-02-23,3010,3100,3010,3100,109694.0
2006-02-24,3020,3180,3020,3100,90609.0
2006-02-27,3100,3160,3100,3160,73626.0
2006-02-28,3200,3290,3130,3280,129298.0
2006-03-02,3280,3440,3280,3395,217556.0
2006-03-03,3400,3450,3235,3350,201715.0
2006-03-06,3290,3400,3290,3400,121753.0
2006-03-07,3485,3485,3370,3435,151372.0
2006-03-08,3440,3460,3290,3350,204272.0
2006-03-09,3325,3440,3200,3240,200612.0
2006-03-10,3230,3300,3060,3145,179308.0
2006-03-13,3255,3280,3225,3260,186322.0
2006-03-14,3430,3500,3330,3330,390337.0
2006-03-15,3380,3400,3330,3345,186233.0
2006-03-16,3365,3410,3270,3340,182740.0
2006-03-17,3260,3340,3260,3270,71221.0
2006-03-20,3370,3500,3300,3370,256935.0
2006-03-21,3375,3400,3290,3300,115845.0
2006-03-22,3275,3275,3040,3040,144777.0
2006-03-23,3105,3200,3085,3145,127263.0
2006-03-24,3085,3140,3005,3100,61851.0
2006-03-27,3050,3170,3045,3085,72715.0
2006-03-28,3100,3110,3010,3060,30429.0
2006-03-29,2975,2995,2915,2960,118681.0
2006-03-30,2970,3100,2970,3035,92788.0
2006-03-31,3050,3210,3050,3180,176694.0
2006-04-03,3200,3330,3180,3320,138516.0
2006-04-04,3350,3390,3250,3320,144482.0
2006-04-05,3370,3395,3305,3350,111656.0
2006-04-06,3385,3435,3360,3385,145442.0
2006-04-07,3375,3435,3340,3400,122509.0
2006-04-10,3400,3410,3350,3380,86665.0
2006-04-11,3350,3400,3265,3350,126366.0
2006-04-12,3270,3395,3270,3390,110398.0
2006-04-13,3400,3645,3400,3590,458092.0
2006-04-14,3730,4000,3700,3835,961363.0
2006-04-17,4015,4080,3860,3920,759216.0
2006-04-18,3920,3970,3810,3870,191706.0
2006-04-19,3870,3965,3810,3810,443947.0
2006-04-20,3820,3975,3710,3910,348269.0
2006-04-21,3970,3970,3845,3870,195744.0
2006-04-24,3870,3870,3610,3820,141052.0
2006-04-25,3835,4120,3710,3975,418087.0
2006-04-26,4060,4060,3910,4000,206694.0
2006-04-27,4085,4085,3905,3910,149583.0
2006-04-28,3810,3880,3765,3790,156635.0
2006-05-02,3730,3860,3705,3710,147815.0
2006-05-03,3700,3815,3700,3780,211185.0
2006-05-04,3810,3810,3700,3750,126326.0
2006-05-08,3800,3890,3690,3720,213443.0
2006-05-09,3650,3680,3510,3520,207268.0
2006-05-10,3560,3640,3505,3520,151765.0
2006-05-11,3455,3580,3445,3495,249233.0
2006-05-12,3500,3645,3495,3625,210526.0
2006-05-15,3600,3600,3460,3490,67231.0
2006-05-16,3490,3570,3270,3330,103259.0
2006-05-17,3265,3390,3265,3320,84556.0
2006-05-18,3250,3250,2990,3040,244724.0
2006-05-19,3000,3110,2980,3060,244610.0
2006-05-22,3075,3165,2965,3055,151817.0
2006-05-23,2970,3145,2970,3030,97479.0
2006-05-24,3010,3070,2910,2990,154419.0
2006-05-25,3015,3020,2905,2940,87615.0
2006-05-26,3040,3085,2940,3015,130849.0
2006-05-29,3000,3060,2970,3025,42851.0
2006-05-30,3000,3055,2955,2990,49125.0
2006-06-01,2895,3300,2895,3010,101621.0
2006-06-02,3025,3115,2905,3080,81305.0
2006-06-05,3080,3170,3060,3115,55779.0
2006-06-07,3020,3020,2930,2980,52194.0
2006-06-08,2880,3040,2870,2920,30525.0
2006-06-09,2950,3045,2950,2990,41132.0
2006-06-12,3000,3075,3000,3030,31386.0
2006-06-13,3000,3075,2940,2960,17800.0
2006-06-14,2910,3035,2910,3020,31047.0
2006-06-15,3050,3070,3000,3040,38177.0
2006-06-16,3150,3150,3050,3120,71335.0
2006-06-19,3060,3110,3015,3050,23740.0
2006-06-20,3000,3070,2940,3000,32937.0
2006-06-21,3000,3050,2950,3025,14019.0
2006-06-22,3090,3130,2970,3080,62126.0
2006-06-23,3005,3050,2990,3030,26780.0
2006-06-26,2970,3060,2950,2970,28728.0
2006-06-27,2970,3035,2960,2995,42249.0
2006-06-28,2930,3020,2930,2965,19747.0
2006-06-29,2955,3015,2955,3015,30800.0
2006-06-30,3140,3140,3020,3070,46479.0
2006-07-03,3070,3095,3035,3080,26299.0
2006-07-04,3090,3150,3075,3110,25973.0
2006-07-05,2950,3110,2950,3035,46999.0
2006-07-06,3010,3010,2905,2905,58189.0
2006-07-07,2995,3020,2935,3000,46587.0
2006-07-10,3035,3150,3000,3150,82924.0
2006-07-11,3200,3440,3140,3385,202830.0
2006-07-12,3465,3470,3315,3340,67850.0
2006-07-13,3300,3405,3270,3390,45740.0
2006-07-14,3355,3355,3150,3300,39181.0
2006-07-18,3160,3245,3110,3170,48689.0
2006-07-19,3300,3300,3010,3090,32820.0
2006-07-20,3270,3270,3100,3190,94271.0
2006-07-21,3120,3190,3100,3180,40547.0
2006-07-24,3100,3100,3030,3090,64316.0
2006-07-25,3120,3175,3090,3100,103389.0
2006-07-26,3160,3160,3090,3130,45042.0
2006-07-27,3120,3230,3120,3195,74939.0
2006-07-28,3195,3350,3195,3340,88278.0
2006-07-31,3480,3490,3245,3280,151178.0
2006-08-01,3300,3320,3200,3230,41480.0
2006-08-02,3200,3305,3170,3300,58377.0
2006-08-03,3290,3390,3290,3310,45234.0
2006-08-04,3315,3330,3255,3255,41978.0
2006-08-07,3250,3340,3220,3270,16715.0
2006-08-08,3230,3300,3210,3210,39819.0
2006-08-09,3210,3245,3130,3230,48727.0
2006-08-10,3180,3350,3155,3230,149271.0
2006-08-11,3240,3270,3220,3230,44411.0
2006-08-14,3210,3275,3165,3175,39161.0
2006-08-16,3250,3290,3220,3250,76489.0
2006-08-17,3400,3450,3330,3385,194365.0
2006-08-18,3370,3630,3350,3600,190053.0
2006-08-21,3650,3750,3550,3645,218089.0
2006-08-22,3575,3740,3480,3730,366353.0
2006-08-23,3750,3870,3620,3620,716315.0
2006-08-24,3700,3700,3450,3530,229161.0
2006-08-25,3550,3655,3490,3555,152668.0
2006-08-28,3555,3580,3470,3490,150862.0
2006-08-29,3510,3660,3490,3650,166972.0
2006-08-30,3735,3735,3650,3725,130898.0
2006-08-31,3700,3790,3700,3750,103550.0
2006-09-01,3770,3830,3765,3800,198264.0
2006-09-04,3840,3840,3730,3780,87826.0
2006-09-05,3790,3790,3640,3750,151650.0
2006-09-06,3740,3760,3670,3750,82650.0
2006-09-07,3740,3825,3685,3810,116223.0
2006-09-08,3850,3980,3805,3945,219365.0
2006-09-11,3940,3945,3835,3835,67459.0
2006-09-12,3835,3870,3715,3725,72598.0
2006-09-13,3790,3790,3700,3750,60532.0
2006-09-14,3720,3860,3720,3850,74786.0
2006-09-15,3895,3895,3800,3825,42020.0
2006-09-18,3790,3915,3790,3850,64087.0
2006-09-19,3885,3885,3760,3840,41751.0
2006-09-20,3805,3870,3750,3815,65607.0
2006-09-21,3850,3850,3735,3800,74736.0
2006-09-22,3745,3810,3700,3745,55102.0
2006-09-25,3740,3790,3665,3780,38877.0
2006-09-26,3785,3790,3670,3670,42909.0
2006-09-27,3740,3760,3670,3760,45418.0
2006-09-28,3770,3910,3720,3850,98720.0
2006-09-29,3890,3890,3800,3845,75096.0
2006-10-02,3860,3860,3815,3815,58984.0
2006-10-04,3790,3790,3680,3755,53218.0
2006-10-09,3700,3745,3195,3285,222680.0
2006-10-10,3285,3480,3285,3395,244322.0
2006-10-11,3345,3480,3280,3470,87062.0
2006-10-12,3470,3610,3470,3600,33991.0
2006-10-13,3670,3670,3590,3600,27811.0
2006-10-16,3625,3625,3530,3550,50268.0
2006-10-17,3650,3650,3330,3440,128282.0
2006-10-18,3440,3470,3295,3400,363869.0
2006-10-19,3405,3405,3345,3390,84462.0
2006-10-20,3400,3525,3400,3515,118574.0
2006-10-23,3570,3620,3490,3600,105448.0
2006-10-24,3630,3690,3550,3600,86796.0
2006-10-25,3620,3620,3510,3530,132020.0
2006-10-26,3595,3600,3450,3500,112430.0
2006-10-27,3500,3580,3465,3560,89032.0
2006-10-30,3590,3730,3520,3700,214818.0
2006-10-31,4020,4100,3850,3925,936598.0
2006-11-01,3950,4070,3900,3950,246572.0
2006-11-02,3985,4395,3945,4260,571500.0
2006-11-03,4270,4370,4230,4330,266315.0
2006-11-06,4340,4475,4290,4470,337998.0
2006-11-07,4500,4660,4480,4480,373421.0
2006-11-08,4495,4530,4310,4400,207101.0
2006-11-09,4310,4460,4290,4360,278656.0
2006-11-10,4360,4485,4270,4400,159584.0
2006-11-13,4470,4480,4200,4200,404962.0
2006-11-14,4230,4295,4025,4080,209607.0
2006-11-15,4170,4450,4135,4340,263933.0
2006-11-16,4360,4360,4230,4280,124140.0
2006-11-17,4295,4335,4270,4320,130544.0
2006-11-20,4255,4460,4255,4315,143096.0
2006-11-21,4375,4520,4305,4365,208037.0
2006-11-22,4460,4820,4410,4725,450530.0
2006-11-23,4760,5100,4760,4960,462865.0
2006-11-24,5040,5060,4860,4960,295769.0
2006-11-27,4950,4990,4860,4970,143505.0
2006-11-28,4880,5170,4825,5090,221373.0
2006-11-29,5160,5350,5160,5210,194743.0
2006-11-30,5320,5450,5100,5230,266325.0
2006-12-01,5250,5340,5180,5340,117885.0
2006-12-04,5390,5850,5250,5620,275675.0
2006-12-05,5620,5780,5500,5550,214639.0
2006-12-06,5640,5640,5200,5300,271091.0
2006-12-07,5200,5390,5200,5300,85628.0
2006-12-08,5230,5300,4950,4980,247567.0
2006-12-11,4910,5120,4910,4990,112767.0
2006-12-12,5000,5060,4820,4880,95796.0
2006-12-13,4800,5140,4800,5100,104378.0
2006-12-14,5100,5320,5080,5320,103921.0
2006-12-15,5370,5650,5330,5470,129521.0
2006-12-18,5500,5540,5330,5350,119561.0
2006-12-19,5360,5380,5220,5300,110403.0
2006-12-20,5290,5520,5290,5490,176302.0
2006-12-21,5530,5580,5390,5500,108121.0
2006-12-22,5580,6320,5580,5710,417348.0
2006-12-26,5710,5800,5550,5600,108995.0
2006-12-27,5600,5710,5380,5440,99735.0
2006-12-28,5300,5640,5300,5610,138364.0
2007-01-02,5610,5700,5400,5500,98463.0
2007-01-03,5500,5530,5240,5400,166878.0
2007-01-04,5350,5400,5130,5200,135450.0
2007-01-05,5160,5260,4850,5000,169998.0
2007-01-08,4900,4950,4780,4780,157434.0
2007-01-09,4780,4910,4780,4880,123116.0
2007-01-10,4890,4900,4600,4900,232516.0
2007-01-11,5090,5630,5000,5610,472332.0
2007-01-12,5600,5980,5420,5630,500708.0
2007-01-15,5630,5730,5500,5500,148607.0
2007-01-16,5420,5530,5360,5470,148902.0
2007-01-17,5470,5470,5300,5310,150456.0
2007-01-18,5310,5570,5250,5450,80263.0
2007-01-19,5400,5400,5180,5250,144108.0
2007-01-22,5350,5350,5030,5200,75844.0
2007-01-23,5100,5200,5000,5130,119981.0
2007-01-24,5130,5480,5130,5410,113032.0
2007-01-25,5500,5500,5270,5400,98482.0
2007-01-26,5300,5460,5250,5450,62267.0
2007-01-29,5510,5580,5270,5270,96988.0
2007-01-30,5280,5420,5270,5350,41400.0
2007-01-31,5350,5380,5150,5200,80450.0
2007-02-01,5250,5290,5180,5210,150360.0
2007-02-02,5260,5420,5250,5300,95195.0
2007-02-05,5380,5380,5250,5280,47023.0
2007-02-06,5300,5540,5280,5520,223472.0
2007-02-07,5530,5560,5400,5530,142405.0
2007-02-08,5700,5850,5640,5640,616969.0
2007-02-09,5640,5700,5500,5500,198400.0
2007-02-12,5490,5500,5370,5440,167887.0
2007-02-13,5440,5650,5420,5520,125759.0
2007-02-14,5680,6110,5650,5980,828892.0
2007-02-15,6110,6130,5940,6010,257858.0
2007-02-16,6080,6280,5920,6120,289709.0
2007-02-20,6150,6370,6100,6180,311864.0
2007-02-21,6250,6300,6000,6050,282734.0
2007-02-22,6050,6110,5930,6020,241196.0
2007-02-23,6060,6350,6020,6300,304519.0
2007-02-26,6300,6400,6200,6280,240318.0
2007-02-27,6280,6450,6050,6070,148545.0
2007-02-28,5700,5890,5510,5850,327388.0
2007-03-02,5880,5970,5800,5850,186198.0
2007-03-05,5750,5810,5400,5400,292807.0
2007-03-06,5450,5620,5400,5580,110428.0
2007-03-07,5690,5820,5560,5800,198776.0
2007-03-08,5840,5880,5760,5800,109651.0
2007-03-09,5800,5960,5800,5860,109048.0
2007-03-12,5860,5950,5700,5820,113944.0
2007-03-13,5910,5910,5730,5750,59523.0
2007-03-14,5620,5670,5570,5600,112808.0
2007-03-15,5620,5850,5600,5850,115424.0
2007-03-16,5900,6120,5750,6020,226603.0
2007-03-19,6020,6220,5900,6100,172474.0
2007-03-20,6120,6330,6110,6310,252768.0
2007-03-21,6270,6330,6190,6270,110197.0
2007-03-22,6320,6370,6130,6170,90639.0
2007-03-23,6270,6510,6270,6440,258294.0
2007-03-26,6530,6530,6330,6390,107185.0
2007-03-27,6450,6650,6310,6490,168455.0
2007-03-28,6490,6580,6300,6310,128409.0
2007-03-29,6230,6610,6230,6610,183797.0
2007-03-30,6800,7070,6770,6940,314663.0
2007-04-02,6990,7080,6820,6900,145758.0
2007-04-03,6940,7120,6850,7040,179911.0
2007-04-04,7060,7140,6950,6990,144113.0
2007-04-05,6930,7020,6730,6840,183904.0
2007-04-06,6800,6920,6670,6900,227333.0
2007-04-09,7000,7230,6900,7220,314194.0
2007-04-10,7300,7550,7150,7500,268812.0
2007-04-11,7670,7670,7240,7300,209952.0
2007-04-12,7200,7400,7060,7290,171165.0
2007-04-13,7270,7340,7100,7280,230853.0
2007-04-16,7350,7460,7260,7410,146820.0
2007-04-17,7490,7570,7150,7150,257743.0
2007-04-18,7210,7240,7060,7090,177023.0
2007-04-19,7090,7160,6980,7000,152537.0
2007-04-20,7010,7830,7010,7830,455343.0
2007-04-23,8050,8280,7800,7950,402999.0
2007-04-24,8070,8700,7910,8550,357924.0
2007-04-25,9000,9000,8500,8670,348304.0
2007-04-26,8840,8840,8460,8560,158143.0
2007-04-27,8510,8560,8010,8060,180266.0
2007-04-30,7910,8300,7910,8140,103329.0
2007-05-02,8140,8290,8140,8250,91191.0
2007-05-03,8250,9000,8120,8610,202579.0
2007-05-04,8600,9000,8600,8840,176349.0
2007-05-07,8950,9100,8450,8780,111161.0
2007-05-08,8910,9100,8600,8700,151459.0
2007-05-09,8700,9000,8550,9000,150787.0
2007-05-10,9100,9410,9100,9300,227535.0
2007-05-11,9000,9390,8880,9200,211075.0
2007-05-14,9270,9380,8900,8940,173930.0
2007-05-15,8810,8940,8560,8560,254739.0
2007-05-16,8500,8740,8470,8700,114673.0
2007-05-17,9080,9260,8800,9220,152737.0
2007-05-18,9250,9490,9110,9470,198656.0
2007-05-21,9200,9500,9140,9470,198462.0
2007-05-22,9870,9870,9470,9690,145183.0
2007-05-23,9770,9870,9510,9600,97812.0
2007-05-25,9400,9750,9300,9630,81448.0
2007-05-28,9630,9680,9400,9630,128831.0
2007-05-29,9710,9970,9680,9890,138147.0
2007-05-30,9990,10150,9710,9860,132845.0
2007-05-31,9860,10500,9810,10250,185600.0
2007-06-01,10500,10550,9950,10000,225011.0
2007-06-04,10500,10500,9850,10150,160222.0
2007-06-05,10150,10200,9750,9850,163546.0
2007-06-07,9850,10500,9800,10500,228202.0
2007-06-08,10400,10500,10000,10000,137464.0
2007-06-11,10000,10200,9510,9650,131238.0
2007-06-12,9650,10000,9650,10000,79433.0
2007-06-13,9900,10200,9720,10200,98089.0
2007-06-14,10200,10450,10000,10450,159198.0
2007-06-15,10450,11150,10400,11000,211136.0
2007-06-18,11350,11800,11000,11550,200834.0
2007-06-19,11600,13250,11250,13250,781707.0
2007-06-20,13500,14600,12500,13450,596513.0
2007-06-21,13000,14600,13000,14300,480837.0
2007-06-22,14450,14450,13500,13750,209555.0
2007-06-25,13400,13800,12600,13000,255667.0
2007-06-26,13300,13300,11500,12450,356583.0
2007-06-27,13000,13000,11750,12550,195614.0
2007-06-28,12650,12800,12250,12800,193882.0
2007-06-29,13100,13500,12850,13250,222983.0
2007-07-02,13350,14350,13150,13450,209894.0
2007-07-03,13900,13950,13300,13550,218970.0
2007-07-04,13800,14200,13600,14100,238229.0
2007-07-05,14200,14500,13700,13750,199899.0
2007-07-06,13950,13950,13350,13550,153634.0
2007-07-09,13750,14650,13600,13850,271746.0
2007-07-10,14200,14550,13650,14300,241689.0
2007-07-11,14350,14650,14000,14450,217523.0
2007-07-12,14650,15750,14450,15300,533958.0
2007-07-13,15800,16250,15300,15650,487905.0
2007-07-16,16450,17450,16150,16750,883964.0
2007-07-18,16800,16800,15850,15900,350672.0
2007-07-19,16000,16200,15150,15850,209570.0
2007-07-20,16000,16550,15400,16500,296981.0
2007-07-23,16300,17550,16300,16600,350326.0
2007-07-24,16550,16550,15350,16200,320654.0
2007-07-25,16050,16700,15500,16100,174382.0
2007-07-26,16250,16600,15600,15600,118486.0
2007-07-27,15200,15550,14600,14950,177385.0
2007-07-30,14800,14900,14150,14400,206832.0
2007-07-31,14800,16050,14550,15800,218546.0
2007-08-01,15800,15800,14550,14900,142755.0
2007-08-02,15600,15600,14000,14550,119260.0
2007-08-03,15200,15650,15000,15200,89908.0
2007-08-06,14800,15500,14750,15500,64653.0
2007-08-07,16000,16350,15050,15400,312072.0
2007-08-08,15700,15750,15000,15400,161247.0
2007-08-09,15450,15550,14750,15500,160415.0
2007-08-10,14900,15000,14100,14500,122203.0
2007-08-13,14750,14750,13950,13950,127761.0
2007-08-14,14000,14300,12050,13200,224882.0
2007-08-16,11700,12000,11250,11250,200227.0
2007-08-17,10800,11250,10000,10650,447915.0
2007-08-20,11500,12200,11400,12200,152451.0
2007-08-21,12750,13400,12100,12800,238608.0
2007-08-22,12900,13750,12600,12800,192944.0
2007-08-23,13350,13600,13200,13300,155100.0
2007-08-24,13200,13350,12950,13100,83786.0
2007-08-27,13600,13600,12950,12950,125605.0
2007-08-28,12800,13500,12700,13350,122629.0
2007-08-29,12500,13250,12200,13250,155056.0
2007-08-30,13700,14000,13200,13350,142133.0
2007-08-31,13500,13650,13000,13650,131907.0
2007-09-03,13900,14300,13600,14300,171790.0
2007-09-04,14300,14450,13450,13900,144434.0
2007-09-05,14000,14050,13100,13300,183957.0
2007-09-06,13000,13200,12600,13200,265506.0
2007-09-07,13200,13300,12900,13100,90659.0
2007-09-10,12500,12700,12300,12500,94083.0
2007-09-11,12500,12650,12300,12400,61107.0
