Date,Open,High,Low,Close,Volume
2013-08-30,35100,35800,35100,35700,1639218
2013-09-02,35500,35850,35400,35500,805849
2013-09-03,35600,36250,35600,36200,1300890
2013-09-04,35800,36350,35650,36000,932232
2013-09-05,36000,36350,35750,36100,1053159
2013-09-06,36300,36350,35700,35800,786497
2013-09-09,36400,36800,36300,36550,1458242
2013-09-10,36900,37150,31100,36950,1841350
2013-09-11,36950,37250,36800,37250,1083003
2013-09-12,37100,37550,36900,36900,1473567
2013-09-13,36900,37300,36600,37100,986020
2013-09-16,37500,37950,37350,37650,1351500
2013-09-17,37650,38200,37500,38050,1372341
2013-09-23,38250,39050,37650,38800,1982851
2013-09-24,38350,38700,37950,38600,838064
2013-09-25,38800,38850,37900,38050,1358635
2013-09-26,38050,38750,37750,38600,869665
2013-09-27,38900,39050,38350,38550,1391468
2013-09-30,38550,38550,37600,37600,1165883
2013-10-01,37300,38350,37300,38000,1104524
2013-10-02,38450,38650,38100,38200,831425
2013-10-04,39000,39000,38450,38450,1252891
2013-10-07,38450,38950,38150,38650,953093
2013-10-08,38500,38550,37750,38350,595619
2013-10-10,38500,38600,37600,37700,933878
2013-10-11,38250,39950,38100,39950,3548629
2013-10-14,39700,40200,39650,39700,959487
2013-10-15,39500,40200,39500,40100,996877
2013-10-16,40100,41950,40000,41650,2547572
2013-10-17,42250,43150,41950,42900,3026695
2013-10-18,42500,43950,42500,43950,1897318
2013-10-21,43950,44250,42900,43300,1487109
2013-10-22,43000,43250,42650,42900,1671519
2013-10-23,42600,42900,41300,41400,2067209
2013-10-24,41700,42250,41250,42200,1196531
2013-10-25,42000,42200,41300,42000,1085371
2013-10-28,41450,41850,40800,41600,1451393
2013-10-29,41200,41800,40650,41500,1027743
2013-10-30,41750,42650,41200,42400,1133059
2013-10-31,41950,42300,41050,42000,1017542
2013-11-01,41800,41900,40800,41150,1086062
2013-11-04,41150,41150,39700,40250,1347629
2013-11-05,39900,40500,39700,39950,674053
2013-11-06,40000,40000,39300,39950,707629
2013-11-07,40200,40200,39350,39700,666786
2013-11-08,40000,40000,38950,39450,1000788
2013-11-11,39450,39950,39150,39150,544256
2013-11-12,39700,39950,39150,39450,709770
2013-11-13,39550,39850,38000,38750,1247962
2013-11-14,38750,39000,38000,38400,1371091
2013-11-15,38900,40300,38750,39950,1722783
2013-11-18,39650,40250,39150,40100,941283
2013-11-19,39550,40900,39550,40300,781672
2013-11-20,39950,40500,39700,40200,875082
2013-11-21,39950,40050,39300,39850,743656
2013-11-22,39900,40300,39700,39950,555962
2013-11-25,39750,40550,39650,40100,808387
2013-11-26,40000,40000,39000,39750,793135
2013-11-27,39750,39750,39100,39450,940986
2013-11-28,39500,39850,39200,39700,709688
2013-11-29,39400,39800,39400,39700,546711
2013-12-02,40300,41250,39900,40000,657625
2013-12-03,39700,40050,39350,39900,821596
2013-12-04,39900,39900,39300,39650,540565
2013-12-05,39450,39700,38650,39400,965177
2013-12-06,39450,39600,39000,39400,399317
2013-12-09,40000,40350,39700,40250,946354
2013-12-10,40550,40550,39950,40350,697041
2013-12-11,39800,39900,39100,39350,800896
2013-12-12,39150,39500,38800,39300,812388
2013-12-13,38750,39350,38050,39350,601201
2013-12-16,38800,39250,38500,38800,580099
2013-12-17,38800,39250,38650,39250,520319
2013-12-18,39350,40200,39200,39950,1228831
2013-12-19,40400,40750,39750,39950,905129
2013-12-20,39750,40900,39750,40500,917694
2013-12-23,40950,41650,40750,41000,1014772
2013-12-24,41300,41550,40400,40950,1285275
2013-12-26,41200,41250,40700,41250,1065573
2013-12-27,41000,41450,40450,41350,819397
2013-12-30,41050,42450,41050,42250,1339335
2014-01-02,42600,43150,41450,42100,1123603
2014-01-03,41750,41850,40250,40700,1032878
2014-01-06,40650,40900,39950,40250,817289
2014-01-07,40050,40650,39850,40300,621960
2014-01-08,40450,41400,40200,40750,752629
2014-01-09,40900,41250,40400,40600,848412
2014-01-10,40450,40650,39500,39600,806108
2014-01-13,39800,40100,39650,39850,527477
2014-01-14,39700,39950,39000,39300,731067
2014-01-15,39500,40050,39400,40000,704364
2014-01-16,40050,40250,39400,39500,722335
2014-01-17,39750,39750,39000,39100,590308
2014-01-20,38800,39050,38400,39050,785306
2014-01-21,39050,39400,38800,39250,1062137
2014-01-22,39250,39550,38200,38700,1604220
2014-01-23,38450,38800,37750,37800,1971872
2014-01-24,37600,38250,37250,37800,2496616
2014-01-27,37200,37300,36400,36850,2547082
2014-01-28,36900,36900,35900,35900,2823625
2014-01-29,36050,37350,36050,37200,2578858
2014-02-03,36200,36850,35750,36150,1884828
2014-02-04,35550,36050,35350,36050,1405339
2014-02-05,36450,36650,36100,36300,1150997
2014-02-06,36350,36850,36350,36850,780233
2014-02-07,37000,37100,36600,37100,919777
2014-02-10,37100,37150,36000,36300,1244572
2014-02-11,36100,36450,35800,36250,1015417
2014-02-12,36450,37300,36350,36850,1122339
2014-02-13,36800,37100,36200,36300,724893
2014-02-14,36250,36900,36250,36450,902107
2014-02-17,36950,38550,36700,38450,2660233
2014-02-18,38300,38800,37700,38700,1227189
2014-02-19,38350,38800,38000,38250,777652
2014-02-20,37800,38050,37300,37300,1227120
2014-02-21,37550,38650,37550,38600,1244563
2014-02-24,38700,39200,38350,38900,1132399
2014-02-25,39200,39650,39050,39200,1204992
2014-02-26,38700,39900,38700,39900,1449927
2014-02-27,39450,39850,38850,39500,922639
2014-02-28,39100,40600,39000,39900,1777610
2014-03-03,39350,39650,38950,39250,1024499
2014-03-04,39200,39550,39000,39300,420709
2014-03-05,39850,39850,39400,39550,702944
2014-03-06,39650,40350,39300,40350,1295085
2014-03-07,40100,40400,39050,39150,1072687
2014-03-10,38850,38950,37850,38000,1271043
2014-03-11,38300,38550,37750,38250,967931
2014-03-12,38000,38000,36800,36850,1946141
2014-03-13,37250,37450,36900,37000,1503274
2014-03-14,36600,37200,36400,36800,902750
2014-03-17,36650,37100,36500,36800,988369
2014-03-18,37200,37250,36600,36700,1203098
2014-03-19,37000,37300,36850,36850,751904
2014-03-20,36750,36750,35850,36000,1239723
2014-03-21,36200,36450,35900,36150,1385701
2014-03-24,36150,36550,35850,36250,1400057
2014-03-25,36150,36300,35850,36100,1350767
2014-03-26,36500,37300,36400,37250,1699849
2014-03-27,37250,37400,36950,37100,800235
2014-03-28,37100,37550,36700,37300,1127015
2014-03-31,37300,37500,36850,37250,1162083
2014-04-01,37300,37600,37200,37550,1427056
2014-04-02,37450,37650,37400,37550,1001504
2014-04-03,37350,37500,36550,36900,1672305
2014-04-04,36750,37200,36750,37050,1088094
2014-04-07,36650,36850,36600,36700,768068
2014-04-08,36550,37050,36550,37000,596395
2014-04-09,36850,37700,36800,37450,1377148
2014-04-10,37700,37850,37450,37800,990033
2014-04-11,37300,37550,37200,37350,834574
2014-04-14,37300,37550,37150,37450,515905
2014-04-15,37550,37650,37000,37000,798766
2014-04-16,36900,37150,36750,37000,519331
2014-04-17,37200,37350,36500,36950,878323
2014-04-18,36950,37150,36900,37000,537896
2014-04-21,36900,37000,36700,36900,310430
2014-04-22,36750,36950,36200,36300,1575304
2014-04-23,36550,36550,36150,36150,877847
2014-04-24,36250,36300,36000,36150,639515
2014-04-25,36100,36250,35750,35800,982941
2014-04-28,35550,35600,35000,35050,2219925
2014-04-29,35050,35150,34800,34950,1227820
2014-04-30,35300,35500,35050,35200,1056887
2014-05-02,35500,35550,35100,35300,661200
2014-05-07,36000,36000,34800,34800,934002
2014-05-08,34850,35450,34600,35400,1213264
2014-05-09,35050,35600,35000,35550,495924
2014-05-12,35600,35650,35150,35500,601743
2014-05-13,35700,36050,35450,35950,757332
2014-05-14,36300,37000,36100,37000,1737031
2014-05-15,36900,37300,36600,36950,1224592
2014-05-16,36850,37000,36650,36950,688355
2014-05-19,37050,37200,36650,37100,935631
2014-05-20,36900,37000,36300,36750,1135716
2014-05-21,36600,36650,35200,35400,2573758
2014-05-22,35550,35950,35450,35800,1129794
2014-05-23,35800,36200,35500,35700,1021830
2014-05-26,35700,35800,35300,35500,754638
2014-05-27,35700,35750,35000,35150,945854
2014-05-28,35350,35450,35100,35300,912271
2014-05-29,35400,35400,35050,35200,643214
2014-05-30,35100,35350,34750,34750,1165128
2014-06-02,34750,35000,34500,34650,856386
2014-06-03,34550,34600,34000,34300,1453849
2014-06-05,34600,34600,34250,34400,1171735
2014-06-09,34700,35450,34650,35050,1139461
2014-06-10,35400,35800,35250,35350,1322586
2014-06-11,35600,35600,34900,35500,1124993
2014-06-12,35850,36100,35250,35800,1584334
2014-06-13,35750,35750,35050,35100,805043
2014-06-16,34900,35100,34550,35000,799311
2014-06-17,34800,35050,34550,34600,1095462
2014-06-18,34450,34600,34300,34500,625113
2014-06-19,34650,34950,34550,34700,671080
2014-06-20,34750,35100,34150,34200,1046050
2014-06-23,34400,34650,34300,34400,695987
2014-06-24,34350,35400,34350,35200,1105062
2014-06-25,35150,35250,34850,34850,565398
2014-06-26,35050,35250,34850,35100,777504
2014-06-27,35250,35450,35100,35450,796957
2014-06-30,35150,35350,34950,35200,758389
2014-07-01,35000,35150,34600,34850,759850
2014-07-02,35000,35100,34800,34850,580509
2014-07-03,35000,35100,34600,34650,631129
2014-07-04,34950,35000,34600,34650,528475
2014-07-07,34750,35550,34750,35200,1223857
2014-07-08,35200,35550,34850,35400,819011
2014-07-09,35700,35900,35350,35850,1396812
2014-07-10,36050,36100,35650,35700,634960
2014-07-11,35400,35450,35000,35450,664672
2014-07-14,35450,35500,35000,35050,621270
2014-07-15,35300,35700,35200,35650,1063928
2014-07-16,35900,36050,35600,35700,882132
2014-07-17,36000,36450,35800,36250,1232849
2014-07-18,35950,36150,35650,35900,570221
2014-07-21,36100,36150,35550,35950,751206
2014-07-22,35800,36200,35750,36150,523566
2014-07-23,36400,36850,36350,36800,1370962
2014-07-24,36800,36850,36250,36400,775647
2014-07-25,36550,36900,36500,36750,933635
2014-07-28,37000,38800,36900,38600,3431184
2014-07-29,38800,39950,38750,39600,3893528
2014-07-30,40000,40500,39800,39900,3005360
2014-07-31,40050,41000,40000,40200,2553753
2014-08-01,40000,40600,39700,40200,1918284
2014-08-04,40350,40500,39150,40000,1080538
2014-08-05,40100,40800,39350,40100,1368188
2014-08-06,40100,41200,40100,40800,1449495
2014-08-07,40800,41200,40700,41050,1213478
2014-08-08,41050,41500,40300,40900,1536615
2014-08-11,41300,41300,40350,40700,985196
2014-08-12,41000,41100,40550,40950,1100771
2014-08-13,40950,41000,40300,40750,809360
2014-08-14,40550,40900,40300,40850,805160
2014-08-18,41000,41100,40600,40750,780921
2014-08-19,40950,41200,40750,41050,1117255
2014-08-20,41100,41200,40950,41100,847305
2014-08-21,41000,41100,39000,39350,1498075
2014-08-22,39750,40300,39600,40000,908675
2014-08-25,40100,40500,39400,39900,548191
2014-08-26,40350,41150,40150,41100,1668966
2014-08-27,41000,42050,41000,42000,1469675
2014-08-28,42300,42800,41250,41450,1341537
2014-08-29,41150,41600,40450,41550,1157308
2014-09-01,41750,41750,41050,41550,390427
2014-09-02,41700,42350,41300,42150,945342
2014-09-03,42200,43000,42100,43000,1428528
2014-09-04,43250,43400,42300,42600,1012096
2014-09-05,42000,42250,41250,41800,975501
2014-09-11,42100,42100,40900,40900,1523524
2014-09-12,41150,41400,40850,41150,575655
2014-09-15,39950,39950,38800,39000,3248802
2014-09-16,39000,39700,38950,39300,1091531
2014-09-17,39200,40000,39150,40000,1439836
2014-09-18,40350,40400,39800,39800,767833
2014-09-19,40200,40350,39800,39800,830798
2014-09-22,40100,40100,39300,39650,464029
2014-09-23,39500,40150,39500,40000,737491
2014-09-24,39900,40550,39650,40350,941878
2014-09-25,40500,40500,39600,40100,1282867
2014-09-26,39600,39700,38100,38400,1733100
2014-09-29,38600,39250,38200,39200,1045855
2014-09-30,39150,39200,38300,38550,962754
2014-10-01,39300,39300,37200,37600,1060285
2014-10-02,37150,37850,37000,37650,1193268
2014-10-06,38150,38200,37600,38000,2654949
2014-10-07,38400,38950,38100,38700,904707
2014-10-08,38950,39300,38250,38700,1001524
2014-10-10,38650,38650,37700,38350,603378
2014-10-13,38300,38300,37650,38150,698682
2014-10-14,38500,38500,37450,37900,631214
2014-10-15,38300,38500,37750,38300,916832
2014-10-16,37950,38450,37450,37900,926967
2014-10-17,38500,38500,37350,37800,866395
2014-10-20,38150,38500,37950,38500,451375
2014-10-21,37950,38450,36850,37300,1244674
2014-10-22,37750,38500,37250,38500,753245
2014-10-23,38750,39700,38450,39100,1698863
2014-10-24,39100,39750,38800,39400,1060587
2014-10-27,40400,41650,40000,41050,2118243
2014-10-28,41350,41400,40850,41150,1027064
2014-10-29,41100,42350,41100,42350,2127296
2014-10-30,42300,43250,41550,43000,1497099
2014-10-31,42800,42800,41600,42000,1206035
2014-11-03,41300,42450,41300,41800,668149
2014-11-04,41200,42200,41000,41250,1086728
2014-11-05,41700,42350,41450,41700,1107306
2014-11-06,41700,41800,41150,41600,565459
2014-11-07,41000,41450,40500,40550,678489
2014-11-10,40800,40900,40150,40200,1072580
2014-11-11,40400,40600,40150,40400,606750
2014-11-12,40500,41250,40400,40550,525757
2014-11-13,40650,40750,40000,40600,354933
2014-11-14,40500,40500,39000,39300,1354265
2014-11-17,39100,39800,39000,39750,441069
2014-11-18,39750,39750,39050,39350,834914
2014-11-19,39350,40100,39200,40000,765493
2014-11-20,39700,39750,38600,39750,1266461
2014-11-21,39500,39700,39150,39400,459222
2014-11-24,39900,39950,39600,39850,664764
2014-11-25,40000,40250,39700,39950,1039912
2014-11-26,40200,40250,39650,39850,401183
2014-11-27,39500,39600,38850,39200,565713
2014-11-28,38650,39050,38650,38900,544316
2014-12-01,38250,38550,38200,38400,811848
2014-12-02,38100,38500,37850,38300,711531
2014-12-03,38100,38900,38100,38400,287818
2014-12-04,38400,39100,38400,39000,456500
2014-12-05,38850,39000,38500,39000,627567
2014-12-08,39100,39350,39000,39350,566480
2014-12-09,39300,39300,38700,39050,419290
2014-12-10,38400,39000,38150,38300,924484
2014-12-11,38300,38300,37700,38050,1084641
2014-12-12,38050,38550,37600,38450,785828
2014-12-15,37700,37900,37200,37600,908531
2014-12-16,37300,38000,37000,37800,733075
2014-12-17,37500,37950,37450,37600,535564
2014-12-18,38000,38500,37450,37950,629113
2014-12-19,38500,38750,37950,38200,554818
2014-12-22,38200,38400,37550,37800,587067
2014-12-23,37850,37900,37450,37600,734325
2014-12-24,37650,38800,37550,38800,623264
2014-12-26,38600,39250,38550,38800,516244
2014-12-29,38650,38750,37300,37350,813606
2014-12-30,37650,37650,36050,36150,1110792
2015-01-02,36150,36500,35800,36000,787884
2015-01-05,36000,36300,35300,35400,948722
2015-01-06,35000,35550,34800,35300,694478
2015-01-07,35000,35350,34800,35000,673972
2015-01-08,35000,36750,34900,36600,1629176
2015-01-09,36900,37250,36650,36850,811202
2015-01-12,36500,36700,35450,35750,1212260
2015-01-13,35700,36250,35550,35900,491812
2015-01-14,35900,36800,35750,36700,891807
2015-01-15,36350,36750,35950,36550,772981
2015-01-16,36550,36600,35650,36000,944881
2015-01-19,35900,37050,35900,36500,984714
2015-01-20,36600,37050,36600,36800,516909
2015-01-21,37150,37300,36650,37250,621765
2015-01-22,37350,37500,36900,37450,583287
2015-01-23,37900,38250,37200,37450,685358
2015-01-26,37600,38500,37450,38200,879889
2015-01-27,38650,38700,37650,37800,712349
2015-01-28,37500,37750,36400,36500,1444760
2015-01-29,36350,37200,36200,37050,846440
2015-01-30,37300,37400,36650,36800,1213014
2015-02-02,37200,37400,36850,37200,594348
2015-02-03,38200,38250,37550,37950,1076017
2015-02-04,38450,38450,37900,38100,654960
2015-02-05,37800,38050,36000,36350,1753819
2015-02-06,36600,37500,36450,37500,977407
2015-02-09,37500,37500,36450,36750,700682
2015-02-10,37050,37200,36350,36950,670900
2015-02-11,37400,37600,36850,37050,963544
2015-02-12,37050,37350,36550,36800,787853
2015-02-13,36800,37650,36750,37650,760402
2015-02-16,37800,37900,37250,37550,303162
2015-02-17,37300,38200,37300,38200,705620
2015-02-23,38650,38750,38500,38650,740025
2015-02-24,38250,38800,38250,38750,708832
2015-02-25,38750,39400,38350,39200,1037407
2015-02-26,39250,39750,38850,39700,1100099
2015-02-27,39400,39650,38800,39000,982720
2015-03-02,38650,39000,37550,37600,1305776
2015-03-03,37850,38050,37500,37500,973187
2015-03-04,37700,38150,37650,37850,503605
2015-03-05,37700,38050,37300,37400,547335
2015-03-06,37600,37650,36600,36700,1092695
2015-03-09,36750,37100,36550,36800,517550
2015-03-10,36850,37050,36800,36800,381631
2015-03-11,36900,37150,36500,36650,1140735
2015-03-12,36500,38600,36400,38150,3031404
2015-03-13,38400,38450,37600,38200,849344
2015-03-16,38150,38450,37750,38050,555255
2015-03-17,38150,39000,37900,38800,966724
2015-03-18,39000,39000,38500,38850,731568
2015-03-19,39000,40000,38500,39650,1489984
2015-03-20,39650,40000,39400,40000,1107602
2015-03-23,40000,40400,39250,39900,723215
2015-03-24,39900,39900,38650,38900,1122565
2015-03-25,38550,38750,38000,38050,1414482
2015-03-26,38400,39150,38050,39150,1281864
2015-03-27,38750,38950,38100,38300,919285
2015-03-30,39550,39700,38600,38850,1105178
2015-03-31,39350,39450,39000,39300,1002220
2015-04-01,39500,39500,38500,38600,694282
2015-04-02,38400,38850,38400,38450,762695
2015-04-03,38450,39300,38400,39000,553282
2015-04-06,39000,39150,38350,38400,467489
2015-04-07,38400,38650,37750,37850,724341
2015-04-08,37550,37950,37500,37750,823776
2015-04-09,37950,38050,36700,36800,1482139
2015-04-10,36900,37900,36850,37750,1041290
2015-04-13,37900,38300,37750,38300,1328688
2015-04-14,38400,41000,38350,40500,2491716
2015-04-15,40750,40850,39200,40000,1187403
2015-04-16,39650,40700,39200,40300,933713
2015-04-17,40300,40750,40150,40600,1022485
2015-04-20,40200,41100,40000,40800,943468
2015-04-21,41200,41200,40100,40600,816789
2015-04-22,40100,40500,39650,39800,868956
2015-04-23,40300,41200,39950,41000,1537365
2015-04-24,41050,42800,40850,41650,2112007
2015-04-27,41750,42100,40300,40300,1216096
2015-04-28,40700,40950,40250,40550,744668
2015-04-29,41000,41450,40600,41000,939151
2015-04-30,41000,41250,40700,40950,864834
2015-05-04,40950,42050,40800,41700,1297585
2015-05-06,41950,42150,41250,41900,1543539
2015-05-07,42000,42100,40600,41400,1086084
2015-05-08,41050,41350,40500,40800,904846
2015-05-11,40900,41200,40550,40600,647767
2015-05-12,40650,41450,40600,41150,911871
2015-05-13,40900,41800,40900,41500,1230837
2015-05-14,41000,41500,40950,41100,590190
2015-05-15,41700,42100,40700,40800,509543
2015-05-18,40700,40900,40000,40450,445909
2015-05-19,40400,41200,40150,40850,774916
2015-05-20,41200,41200,40550,41000,463170
2015-05-21,40750,40800,39700,39750,1002716
2015-05-22,39900,41000,39750,41000,904801
2015-05-26,40700,40900,39850,40100,570888
2015-05-27,39500,40000,39050,39200,1226265
2015-05-28,39200,39950,39050,39550,828337
2015-05-29,38850,40250,38700,40250,1990471
2015-06-01,40150,40200,39250,39450,746821
2015-06-02,39200,40100,39200,39850,684165
2015-06-03,40200,40200,39550,39750,873655
2015-06-04,39350,39750,38700,38750,969390
2015-06-05,38550,39100,38050,38350,833195
2015-06-08,38350,39150,38100,39150,529220
2015-06-09,38800,38950,38400,38850,578103
2015-06-10,39000,40000,38800,39950,934771
2015-06-11,39550,40550,39500,40000,1188283
2015-06-12,40000,40000,38850,39050,864381
2015-06-15,38400,38650,38150,38150,752009
2015-06-16,38000,38400,37300,37300,1268062
2015-06-17,37300,37500,37000,37200,966303
2015-06-18,37200,37500,36950,37050,633511
2015-06-19,37200,37250,36100,36150,1455199
2015-06-22,36150,36750,36100,36500,734289
2015-06-23,37000,38200,36900,37550,892134
2015-06-24,37900,38050,37600,37850,719364
2015-06-25,37850,37850,37300,37300,924027
2015-06-26,37850,38200,37450,37700,561647
2015-06-29,36900,37000,36550,36900,859026
2015-06-30,36700,37050,36550,36900,741426
2015-07-01,36700,37200,36600,36800,608886
2015-07-02,36700,37000,36100,36200,1183161
2015-07-03,36100,36700,35850,36200,1257962
2015-07-06,35300,35600,35200,35500,985217
2015-07-07,35550,35950,35450,35950,706582
2015-07-08,36250,36250,35400,35400,520417
2015-07-09,35350,35700,34900,35450,796866
2015-07-10,35700,35750,35200,35600,569599
2015-07-13,35500,36500,35350,36250,830831
2015-07-14,36500,37050,36400,36550,874831
2015-07-15,36550,37100,34850,35150,2825458
2015-07-16,35250,35700,35050,35400,1026678
2015-07-17,35850,35900,34400,34700,1349139
2015-07-20,34700,35100,34500,34650,672993
2015-07-21,34700,35300,34700,34950,734583
2015-07-22,35000,35200,34700,34800,588516
2015-07-23,35000,35150,34700,35050,451720
2015-07-24,34950,35100,34050,34250,868442
2015-07-27,34250,35650,33950,35600,1277285
2015-07-28,35500,36150,35300,35750,1727504
2015-07-29,35400,36000,35400,35700,681682
2015-07-30,35800,36900,35750,36650,1312563
2015-07-31,37050,37100,36100,36800,1167883
2015-08-03,36950,37400,36450,37000,940698
2015-08-04,37500,37900,37300,37800,1459892
2015-08-05,37500,38000,36950,37100,674774
2015-08-06,37350,37900,36850,36900,698507
2015-08-07,37400,37400,36600,37150,454157
2015-08-10,37250,38100,36850,37800,1324486
2015-08-11,38050,38200,37600,37850,1064816
2015-08-12,37950,37950,37150,37700,874219
2015-08-13,37700,37700,36400,36400,1199338
2015-08-17,35800,36900,35700,36400,761281
2015-08-18,36350,37550,36300,37100,722792
2015-08-19,37400,37900,37200,37200,1322304
2015-08-20,36800,37100,36050,36600,715944
2015-08-21,36900,36900,35600,36200,1059142
2015-08-24,36450,36500,34250,34900,1415091
2015-08-25,34500,35250,34250,34850,1155035
2015-08-26,34300,34950,33200,34700,1705649
2015-08-27,34800,35050,34300,34700,1615522
2015-08-28,35200,36200,35050,36050,1819187
2015-08-31,35800,35950,35250,35800,1499048
2015-09-01,35300,35650,35050,35300,822908
2015-09-02,34700,35650,34650,35500,605732
2015-09-03,35600,35750,34650,34750,1046776
2015-09-04,34600,34700,34350,34650,615707
2015-09-07,34350,34650,34000,34200,804146
2015-09-08,34050,34350,33950,34150,400219
2015-09-09,34450,34950,34400,34950,986041
2015-09-10,34600,35650,34500,35650,907173
2015-09-11,35150,35300,34900,34900,680462
2015-09-14,35000,35150,34600,34950,564156
2015-09-15,35050,35050,34700,34850,828924
2015-09-16,34900,35600,34900,35400,1185057
2015-09-17,35800,35800,35350,35500,1065145
2015-09-18,35150,35250,34450,34800,1403757
2015-09-21,34650,35050,34350,35000,758966
2015-09-22,35350,35400,34900,35350,981762
2015-09-23,34950,35200,34650,34750,856209
2015-09-24,34700,35000,34650,34900,586428
2015-09-25,34850,34950,34600,34650,622433
2015-09-30,34200,35250,33900,35250,1603554
2015-10-01,35050,35300,34600,35300,691737
2015-10-02,35400,35400,34650,34650,741587
2015-10-05,34750,34900,34450,34650,623455
2015-10-06,34750,35100,34550,34650,497466
2015-10-07,34550,34850,34050,34250,1276451
2015-10-08,34350,34800,34050,34800,1579790
2015-10-12,34750,35450,34700,35300,1492405
2015-10-13,35400,35500,35050,35500,721307
2015-10-14,35400,35400,34800,34800,639246
2015-10-15,34550,35250,34550,35000,876757
2015-10-16,35350,35600,35100,35150,820028
2015-10-19,35300,35450,35100,35450,696266
2015-10-20,35450,36400,35350,36350,1258716
2015-10-21,36200,36950,36150,36700,936887
2015-10-22,36350,37000,36300,36750,768173
2015-10-23,36900,36900,36200,36850,697279
2015-10-26,37050,37250,36500,36800,526120
2015-10-27,36800,36800,36300,36750,451360
2015-10-28,36750,36750,35850,36150,641127
2015-10-29,35900,36300,35550,35650,770682
2015-10-30,35800,36400,35700,36150,1137794
2015-11-02,36000,36300,35500,36000,771236
2015-11-03,36050,36800,35750,36700,671422
2015-11-04,36750,36900,36300,36550,431708
2015-11-05,36350,36750,36000,36750,545668
2015-11-06,36900,37250,36300,36400,533567
2015-11-09,36750,37100,36300,36950,699429
2015-11-10,36750,36750,36000,36050,727619
2015-11-11,35900,36150,35800,35900,436892
2015-11-12,36050,36500,35650,36350,524139
2015-11-13,35700,36150,35200,35200,802740
2015-11-16,34250,34900,34250,34600,956037
2015-11-17,35000,35100,34650,34650,412547
2015-11-18,34700,35350,34450,35350,988248
2015-11-19,35500,36000,35450,35700,773768
2015-11-20,34950,35500,34950,35250,571074
2015-11-23,35500,35600,35150,35350,387443
2015-11-24,35300,35700,35150,35600,871939
2015-11-25,35350,35500,35100,35250,509255
2015-11-26,35400,35750,35250,35750,469547
2015-11-27,35850,35950,35600,35850,552861
2015-11-30,36000,36000,35100,35250,1573868
2015-12-01,35200,35650,35050,35600,624869
2015-12-02,35400,35550,35050,35100,472117
2015-12-03,35300,35300,34700,34850,405721
2015-12-04,34750,34900,34500,34700,541945
2015-12-07,34850,34900,34450,34450,476642
2015-12-08,34500,34750,34300,34400,507016
2015-12-09,34450,34650,34250,34300,602837
2015-12-10,34200,34800,33950,34700,1069453
2015-12-11,34400,34650,34300,34550,454213
2015-12-14,34300,34500,33900,34200,5618854
2015-12-15,34150,34350,33650,33900,907671
2015-12-16,34300,34650,34000,34500,1009131
2015-12-17,34650,34800,33900,34150,1326580
2015-12-18,33800,34200,33800,33850,1361500
2015-12-21,33950,34450,33900,34050,703825
2015-12-22,34050,34150,33700,33950,998516
2015-12-23,33950,34250,33850,34200,2407250
2015-12-24,34350,34450,34050,34050,782461
2015-12-28,34150,34350,33900,33900,880292
2015-12-29,33350,33550,33300,33350,663129
2015-12-30,33500,33650,33050,33150,582405
2016-01-04,32900,33000,32150,32450,1103462
2016-01-05,32500,33100,32500,32650,561621
2016-01-06,32650,33050,32300,32450,892513
2016-01-07,32350,32650,31900,32050,707105
2016-01-08,31800,32250,31550,32100,671998
2016-01-11,31700,31900,31550,31600,493349
2016-01-12,31850,32000,31650,31650,555907
2016-01-13,31750,32450,31700,32300,444544
2016-01-14,31800,31800,30800,31000,1302014
2016-01-15,31050,31350,29900,30000,1312513
2016-01-18,29750,30400,29650,30150,829115
2016-01-19,30100,30150,29100,29350,1426810
2016-01-20,29250,29400,28200,28300,1380337
2016-01-21,28400,29050,28350,28400,1057400
2016-01-22,28700,29600,28700,29100,948592
2016-01-25,29700,30200,29500,29650,725570
2016-01-26,29000,29150,28600,29000,904169
2016-01-27,29300,29750,29150,29750,829037
2016-01-28,29450,30450,29300,30300,930742
2016-01-29,30000,30550,29850,30550,909185
2016-02-01,30150,30850,29700,29900,1447280
2016-02-02,30100,30100,29350,29350,887067
2016-02-03,28900,28900,28250,28450,1554437
2016-02-04,28400,29050,28400,28700,1518417
2016-02-05,28750,29950,28300,29350,3450464
2016-02-11,28200,29050,28100,28700,3400136
2016-02-12,28300,28650,27600,28400,2671335
2016-02-15,29050,29950,28900,29650,1845054
2016-02-16,29800,30000,28900,29500,1369727
2016-02-17,29500,31400,29500,31300,2441873
2016-02-18,31200,31600,30500,30650,1532672
2016-02-19,30500,30750,29750,30300,1275000
2016-02-22,30100,30450,29850,30100,929686
2016-02-23,30400,30700,30100,30100,778331
2016-02-24,30000,30450,29950,30250,465636
2016-02-25,30300,30450,29400,29850,1111874
2016-02-26,30050,30450,29950,30000,1013165
2016-02-29,30050,30450,29700,29700,1445937
2016-03-02,30200,30350,29950,30200,1282015
2016-03-03,30400,30900,30150,30800,1894486
2016-03-04,30850,31900,30650,31800,1418793
2016-03-07,32150,32900,32050,32150,1828569
2016-03-08,32200,32350,31250,31750,956455
2016-03-09,31750,32200,31500,31900,638711
2016-03-10,31900,32200,31550,31950,1116674
2016-03-11,32500,32500,32050,32300,849473
2016-03-14,32950,33200,32700,32750,1135753
2016-03-15,32500,32700,32000,32300,820220
2016-03-16,32250,32750,32150,32650,716895
